Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 06/24  03:00:00,9.799999999999999,83.5,1.8250000000000002,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.89449243365266,22.387443808288545,9.107724464314835,0.07188054008570077,7.159146013962758,0.06796633949023684,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  04:00:00,9.7,84.0,2.1,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.840184073266254,22.27877787177291,9.518033130196336,0.07511880323485108,7.266016828970159,0.06898093230343337,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  05:00:00,9.55,84.75,2.475,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.83054080600446,22.23601610055688,10.153158630544947,0.08013137955576788,7.721279246581215,0.07330302881775932,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  06:00:00,9.875,83.5,2.975,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.953945219670267,22.36324769808253,10.88557156510059,0.08591177371546024,7.691709753958893,0.07302230676373178,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  07:00:00,10.45,78.5,2.725,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,23.24803563706599,22.70958847394812,10.215424515280354,0.08062279817973168,7.30679896989872,0.06936810317969197,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  08:00:00,10.975,78.5,1.4,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,22.166019785079413,23.41878277338966,6.293958615030672,0.049673565147701104,5.501310649276626,0.05222745094187928,3565.8752319868818,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,7678.316357994704,0.0,0.0,11903237.42539899,0.0,0.0 
 06/24  09:00:00,11.775,72.25,1.375,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,23.50684636786115,21.644916712619988,5.931697955712341,0.046814509414775746,4.470347396694942,0.04243985919696111,2954.2198102370617,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,226.38116354730917,5995.67767377635,0.0,345862.5189822379,0.0,9355083.943738362 
 06/24  10:00:00,12.45,71.5,2.325,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,22.52464949520514,22.36383514421078,3.803123902866161,0.030015247081964,2.5834871681958065,0.024526691535527646,6227.350746058459,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,7696.544062712448,6171.229399220268,0.0,12103227.945458053,0.0,9363326.1298519 
 06/24  11:00:00,12.375,71.25,3.7249999999999996,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,22.11572913254436,21.85747337923579,5.946378998933228,0.0469303760420407,4.982818347838046,0.04730507280991786,6286.46444670902,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,8180.098034807346,6402.728867375887,0.0,12208642.706404641,0.0,9469565.347997306 
 06/24  12:00:00,12.524999999999999,72.5,5.300000000000001,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,21.347992203063765,23.872229539751142,10.55309619652861,0.08328779127596243,11.141971022289578,0.10577783769382043,3753.4380782550115,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,8188.631156862579,233.84512971557143,0.0,12231328.798477342,0.0,345926.0043124235 
 06/24  13:00:00,13.424999999999999,70.0,5.7,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,22.6490922892461,22.192579068316,8.932156215239672,0.07049490961182442,8.156402444990869,0.07743393087863493,6284.881156254362,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,8008.281297747613,6533.255138506738,0.0,11989156.649927996,0.0,9683817.603912609 
 06/24  14:00:00,14.825,66.75,4.875,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.222315719526367,22.567928958449613,2.6656192559816607,0.02103776333304128,6.722309729915837,0.06381917401473453,4161.482922060465,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,3080.9756727844256,6304.613383443572,0.0,4625708.833257015,0.0,9414490.182948653 
 06/24  15:00:00,16.325,56.25,4.6,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.15002686832725,23.023431844473862,5.631899759449138,0.044448423753252704,5.18445498341201,0.049219338003051366,3657.892974614756,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,2761.773092308864,5638.190316398712,0.0,4271655.692657428,0.0,7957659.076100014 
 06/24  16:00:00,17.0,53.75,6.550000000000001,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.28521322709986,22.975583491490355,10.669268341038169,0.08420465218045944,9.099544594532036,0.08638778087669985,3351.571743983459,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,2417.5624464209204,5272.48044816953,0.0,3810423.935226921,0.0,7318273.882581794 
 06/24  17:00:00,16.95,54.75,6.075,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.04543970794659,22.648319498613468,10.970454585064521,0.08658169267743791,6.543853340484205,0.06212497368348597,4664.311069050744,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,5726.349275642317,5869.458234470097,0.0,7771463.334763525,0.0,8072871.240205179 
 06/24  18:00:00,15.25,67.75,6.45,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,23.74191985127632,22.29186379273904,18.473444606950174,0.14579724944399172,8.26719909564664,0.07848579415369106,2762.1738848620444,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,6262.965233498967,0.0,0.0,0.0,9009874.621121438 
 06/24  19:00:00,13.95,69.75,5.5,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,21.3894075978766,23.13513254408971,10.969681674875535,0.08657559266836984,6.574940038671038,0.0624200995376697,3866.924557239167,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,8235.203593580542,250.1423649377441,0.0,12616843.74066436,0.0,368985.3532278028 
 06/24  20:00:00,13.4,70.5,6.675000000000001,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.811755931095863,23.326020604901387,21.034495728781415,0.16600973375284447,13.239574139833305,0.1256917220209041,254.43093455052917,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  21:00:00,13.149999999999999,72.5,6.45,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.940201582596075,23.190838587361057,20.242633799136193,0.15976015259794446,14.287613148229568,0.13564142480734628,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  22:00:00,13.4,73.75,7.325,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.934699465181325,23.057083711743033,23.60009052113503,0.18625807789610493,15.69003272388018,0.1489554883563397,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  23:00:00,13.425,74.75,8.45,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.86012047086234,22.9091038121489,27.885614353686538,0.2200805512088303,19.939818204468946,0.18930141260080058,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/24  24:00:00,13.4,68.25,7.574999999999999,23.421181511116412,26.9,22.1,27.0,22.0,23.421181511116412,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.778089645061588,22.778115875643635,24.532107874080623,0.19361380225529745,14.94216704226762,0.1418555224231905,254.43093455052914,11.781249999999996,14.003580336716396,11.781249999999996,14.003580336716396,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  01:00:00,13.025,73.5,6.075,23.37658211000477,26.9,22.1,27.0,22.0,23.37658211000477,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.705011340389675,22.674753444115687,18.901768905545467,0.1491776966715609,10.798889883557178,0.10252074961343977,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  02:00:00,12.75,79.0,5.25,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.630247450913274,22.573184319660967,16.121556534797634,0.1272355345491438,9.26701771112766,0.08797770999336073,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  03:00:00,12.625,79.25,6.675000000000001,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.521291602067535,22.444261856670252,21.32127532398441,0.16827307321480534,13.383725785843845,0.1270602455419666,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  04:00:00,12.674999999999999,78.25,5.625,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.424918402223607,22.329744371606246,17.499995408741164,0.13811453414145744,11.259202835705949,0.10689079407355813,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  05:00:00,12.625,78.75,5.1,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.40942388858339,22.30228856816295,15.636814600800516,0.12340982460870577,9.254591999405399,0.0878597447863827,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  06:00:00,12.75,79.0,6.675000000000001,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.510322153953712,22.4231521750402,21.0300720472981,0.1659748209032701,11.96177261334277,0.11356073709878957,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  07:00:00,12.725,79.75,7.575,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.74027562597943,22.705203269554385,24.542125462794615,0.19369286368166577,16.95314605991767,0.16094702891778861,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  08:00:00,12.850000000000001,78.5,8.45,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,23.098448492440745,23.156797453518166,28.297221675885627,0.2233290636928018,18.85169700426532,0.17897118400156187,254.43093455052914,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/25  09:00:00,13.5,75.0,8.325,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,21.667192783342877,21.750966275618183,19.50789676153464,0.15396141601004082,14.66806807419946,0.1392533260884167,6260.842236294643,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,8112.834704234808,6398.679227983188,0.0,12101498.149175143,0.0,9485582.537103688 
 06/25  10:00:00,14.525,72.5,9.775,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,22.775562563458422,22.987287449562764,33.00530223312529,0.26048646503353645,20.645902821509935,0.19600472423839604,530.8220728375275,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,321.94460381581047,261.44587907488415,0.0,552499.8114602022,0.0,441101.7290294792 
 06/25  11:00:00,15.175,71.25,10.3,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,22.56041822326941,22.039145886103174,21.887525181270508,0.17274206497280709,17.027836824952644,0.16165611599091864,5996.160425660354,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,7979.789202893993,6556.323180209725,0.0,11243138.50211027,0.0,9390498.583887005 
 06/25  12:00:00,15.75,65.75,11.425,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,22.35317726098086,22.08750551482944,23.861123587272232,0.18831821902660192,17.24645022600842,0.1637315524472076,5961.015416146858,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,8057.227204594493,6452.7191569359975,0.0,11368664.855597474,0.0,9138108.349269863 
 06/25  13:00:00,16.05,64.0,11.8,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,22.889284158895492,22.301592748182628,39.17581426684556,0.30918575752168453,22.266077765230047,0.21138607838925288,2697.0137918546448,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,48.107856149836465,6194.98083296326,0.0,106717.0578628367,0.0,8668474.613579543 
 06/25  14:00:00,15.725000000000001,65.5,12.625,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,21.455665401629755,23.24025479676346,33.54673747169144,0.26475961333990583,21.82009469778305,0.20715207666476204,3490.379432561632,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,8007.278699494427,189.06706850041195,0.0,11365893.667287799,0.0,264730.10258010635 
 06/25  15:00:00,16.2,65.25,11.700000000000001,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,23.482246890127502,21.470704734208464,38.6213158461285,0.30480951117014216,21.872449326016493,0.20764911254438512,2741.763577175218,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,6341.552889849393,0.0,0.0,0.0,8936052.18843388 
 06/25  16:00:00,16.325000000000003,64.25,12.5,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,22.27451299837685,22.091999747268236,30.771181640375193,0.24285420184280476,17.595608735981298,0.16704633688915593,5657.466480431788,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,7935.79088171001,6171.901076996935,0.0,10883144.981481425,0.0,8531454.985781496 
 06/25  17:00:00,16.375,61.0,12.9,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,22.415292717231083,22.66303957274455,35.367169327118845,0.2791269369749187,19.008620103211985,0.18046095507147264,3342.8548179756285,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,7795.271120500962,75.23776292308835,0.0,10938386.28744844,0.0,161727.1432826479 
 06/25  18:00:00,15.874999999999998,65.25,11.700000000000001,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,22.628008497813525,21.866511035103844,39.43307457081879,0.31121612302787216,21.644696627553202,0.20548691090841012,2753.8366691178016,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,73.17680702264622,6253.264551675915,0.0,159179.093444372,0.0,8820518.128100704 
 06/25  19:00:00,14.8,73.75,10.55,23.33198270889313,26.9,22.1,27.0,22.0,23.33198270889313,-27.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,23.16778708711135,22.15609645733888,37.276745437575045,0.2941978103519241,20.75116364850853,0.19700403240851247,375.5726922975757,11.787638888888889,13.733280936039783,11.787638888888889,13.733280936039783,22.1,26.9,22.1,26.9,0.0,0.0,0.0,258.2326262187516,0.0,0.0,0.0,435387.2554707593 
